time,state,cwnd,ssthresh,bytes_in_flight,rtt,dup_acks
12.392,CONGESTION_AVOIDANCE,186601,99120,186440,0.048,0
12.400,CONGESTION_AVOIDANCE,186601,99120,186440,0.048,0
12.406,CONGESTION_AVOIDANCE,186601,99120,186440,0.048,0
12.415,CONGESTION_AVOIDANCE,186824,99120,151040,0.048,0
12.424,CONGESTION_AVOIDANCE,187271,99120,186440,0.049,0
12.437,CONGESTION_AVOIDANCE,187494,99120,186440,0.050,0
12.444,CONGESTION_AVOIDANCE,187717,99120,187620,0.050,0
12.452,CONGESTION_AVOIDANCE,187717,99120,187620,0.050,0
12.458,CONGESTION_AVOIDANCE,187717,99120,187620,0.050,0
12.464,CONGESTION_AVOIDANCE,187717,99120,187620,0.050,0
12.473,CONGESTION_AVOIDANCE,188162,99120,152220,0.050,0
12.483,CONGESTION_AVOIDANCE,188606,99120,187620,0.051,0
12.492,CONGESTION_AVOIDANCE,188827,99120,188800,0.050,0
12.500,CONGESTION_AVOIDANCE,188827,99120,188800,0.050,0
12.507,CONGESTION_AVOIDANCE,188827,99120,188800,0.050,0
12.515,CONGESTION_AVOIDANCE,188827,99120,188800,0.050,0
12.523,CONGESTION_AVOIDANCE,189048,99120,188800,0.050,0
12.539,CONGESTION_AVOIDANCE,189490,99120,153400,0.051,0
12.552,CONGESTION_AVOIDANCE,189931,99120,153400,0.054,0
12.564,CONGESTION_AVOIDANCE,189931,99120,188800,0.054,0
12.572,CONGESTION_AVOIDANCE,190151,99120,189980,0.053,0
12.578,CONGESTION_AVOIDANCE,190151,99120,189980,0.053,0
12.585,CONGESTION_AVOIDANCE,190370,99120,189980,0.052,0
12.597,CONGESTION_AVOIDANCE,190809,99120,189980,0.051,0
12.608,CONGESTION_AVOIDANCE,191028,99120,189980,0.050,0
12.613,CONGESTION_AVOIDANCE,191028,99120,189980,0.050,0
12.621,CONGESTION_AVOIDANCE,191246,99120,191160,0.050,0
12.628,CONGESTION_AVOIDANCE,191465,99120,155760,0.049,0
12.635,CONGESTION_AVOIDANCE,191465,99120,191160,0.049,0
12.656,CONGESTION_AVOIDANCE,192119,99120,191160,0.048,0
12.666,CONGESTION_AVOIDANCE,192336,99120,155760,0.048,0
12.681,CONGESTION_AVOIDANCE,192553,99120,192340,0.048,0
12.687,CONGESTION_AVOIDANCE,192553,99120,192340,0.048,0
12.695,CONGESTION_AVOIDANCE,192770,99120,192340,0.048,0
12.709,CONGESTION_AVOIDANCE,193203,99120,156940,0.048,0
12.732,CONGESTION_AVOIDANCE,193636,99120,193520,0.047,0
12.738,CONGESTION_AVOIDANCE,193851,99120,158120,0.047,0
12.749,CONGESTION_AVOIDANCE,194067,99120,158120,0.047,0
12.757,CONGESTION_AVOIDANCE,194067,99120,193520,0.047,0
12.772,CONGESTION_AVOIDANCE,194282,99120,193520,0.046,0
12.782,CONGESTION_AVOIDANCE,194712,99120,194700,0.047,0
12.793,CONGESTION_AVOIDANCE,194926,99120,194700,0.047,0
12.802,CONGESTION_AVOIDANCE,195141,99120,194700,0.047,0
12.808,CONGESTION_AVOIDANCE,195141,99120,194700,0.047,0
12.816,CONGESTION_AVOIDANCE,195355,99120,194700,0.047,0
12.823,CONGESTION_AVOIDANCE,195568,99120,194700,0.047,0
12.833,CONGESTION_AVOIDANCE,195782,99120,194700,0.047,0
12.843,CONGESTION_AVOIDANCE,196209,99120,160480,0.047,0
12.852,CONGESTION_AVOIDANCE,196209,99120,195880,0.047,0
12.859,CONGESTION_AVOIDANCE,196421,99120,195880,0.046,0
12.866,CONGESTION_AVOIDANCE,196421,99120,195880,0.046,0
12.872,CONGESTION_AVOIDANCE,196634,99120,195880,0.047,0
12.881,CONGESTION_AVOIDANCE,197059,99120,160480,0.046,0
12.890,CONGESTION_AVOIDANCE,197271,99120,160480,0.046,0
12.898,CONGESTION_AVOIDANCE,197271,99120,197060,0.046,0
12.904,CONGESTION_AVOIDANCE,197482,99120,161660,0.046,0
12.914,CONGESTION_AVOIDANCE,197482,99120,197060,0.046,0
12.922,CONGESTION_AVOIDANCE,197694,99120,197060,0.046,0
12.930,CONGESTION_AVOIDANCE,198116,99120,197060,0.046,0
12.937,CONGESTION_AVOIDANCE,198327,99120,198240,0.046,0
12.944,CONGESTION_AVOIDANCE,198327,99120,198240,0.046,0
12.953,CONGESTION_AVOIDANCE,198538,99120,198240,0.046,0
12.961,CONGESTION_AVOIDANCE,198538,99120,198240,0.046,0
12.974,CONGESTION_AVOIDANCE,198958,99120,162840,0.046,0
12.988,CONGESTION_AVOIDANCE,199378,99120,198240,0.047,0
12.995,CONGESTION_AVOIDANCE,199378,99120,198240,0.047,0
13.001,CONGESTION_AVOIDANCE,199588,99120,162840,0.047,0
13.019,CONGESTION_AVOIDANCE,199797,99120,199420,0.047,0
13.025,CONGESTION_AVOIDANCE,200006,99120,199420,0.047,0
13.035,CONGESTION_AVOIDANCE,200423,99120,199420,0.047,0
13.043,CONGESTION_AVOIDANCE,200423,99120,199420,0.047,0
13.049,CONGESTION_AVOIDANCE,200423,99120,199420,0.047,0
13.058,CONGESTION_AVOIDANCE,200632,99120,200600,0.047,0
13.065,CONGESTION_AVOIDANCE,200840,99120,200600,0.047,0
13.075,CONGESTION_AVOIDANCE,201256,99120,165200,0.047,0
13.085,CONGESTION_AVOIDANCE,201463,99120,200600,0.046,0
13.091,CONGESTION_AVOIDANCE,201463,99120,200600,0.046,0
13.100,CONGESTION_AVOIDANCE,201671,99120,200600,0.046,0
13.107,CONGESTION_AVOIDANCE,201671,99120,200600,0.046,0
13.119,CONGESTION_AVOIDANCE,202085,99120,201780,0.045,0
13.135,CONGESTION_AVOIDANCE,202498,99120,201780,0.045,0
13.142,CONGESTION_AVOIDANCE,202498,99120,201780,0.045,0
13.155,CONGESTION_AVOIDANCE,202704,99120,201780,0.046,0
13.168,CONGESTION_AVOIDANCE,203116,99120,202960,0.045,0
13.178,CONGESTION_AVOIDANCE,203527,99120,202960,0.045,0
13.187,CONGESTION_AVOIDANCE,203527,99120,202960,0.045,0
13.200,CONGESTION_AVOIDANCE,203733,99120,202960,0.045,0
13.207,CONGESTION_AVOIDANCE,203938,99120,202960,0.045,0
13.215,CONGESTION_AVOIDANCE,204142,99120,204140,0.045,0
13.232,CONGESTION_AVOIDANCE,204551,99120,204140,0.046,0
13.240,CONGESTION_AVOIDANCE,204551,99120,204140,0.046,0
13.250,CONGESTION_AVOIDANCE,204756,99120,204140,0.046,0
13.263,CONGESTION_AVOIDANCE,205163,99120,204140,0.046,0
13.294,CONGESTION_AVOIDANCE,205570,99120,205320,0.046,0
13.317,CONGESTION_AVOIDANCE,205977,99120,205320,0.048,0
13.327,CONGESTION_AVOIDANCE,206179,99120,205320,0.049,0
13.354,CONGESTION_AVOIDANCE,206787,99120,171100,0.051,0
13.363,CONGESTION_AVOIDANCE,206787,99120,206500,0.051,0
13.371,CONGESTION_AVOIDANCE,206989,99120,171100,0.052,0
13.385,CONGESTION_AVOIDANCE,207191,99120,206500,0.052,0
13.407,CONGESTION_AVOIDANCE,207795,99120,207680,0.049,0
13.414,CONGESTION_AVOIDANCE,207996,99120,172280,0.049,0
13.423,CONGESTION_AVOIDANCE,208197,99120,174640,0.048,0
13.429,CONGESTION_AVOIDANCE,208197,99120,174640,0.048,0
13.436,CONGESTION_AVOIDANCE,208397,99120,139240,0.048,0
13.442,CONGESTION_AVOIDANCE,208397,99120,139240,0.048,0
13.452,CONGESTION_AVOIDANCE,208798,99120,68440,0.047,0
13.461,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.487,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.520,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.534,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.553,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.561,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.569,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.578,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.585,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.594,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.603,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.613,CONGESTION_AVOIDANCE,208998,99120,33040,0.046,0
13.621,SLOW_START,1180,145140,33040,0.046,0
13.628,SLOW_START,1180,145140,33040,0.046,0
13.635,SLOW_START,1180,145140,33040,0.046,0
13.642,SLOW_START,1180,145140,33040,0.046,0
13.651,SLOW_START,1180,145140,33040,0.046,0
13.659,SLOW_START,34220,145140,0,0.070,0
